index,x,y
3581,235.0,-199.0
3582,235.0,-200.0
3583,235.0,-201.0
3584,235.0,-202.0
3585,235.0,-203.0
3586,235.0,-204.0
3587,235.0,-205.0
3588,235.0,-206.0
3589,235.0,-207.0
3590,235.0,-208.0
3591,235.0,-209.0
3592,235.0,-210.0
3593,235.0,-211.0
3594,235.0,-212.0
3595,235.0,-213.0
3596,235.0,-214.0
3597,235.0,-215.0
3598,235.0,-216.0
3599,235.0,-217.0
3600,235.0,-218.0
3601,235.0,-219.0
3602,235.0,-220.0
3603,235.0,-221.0
3604,235.0,-222.0
3605,235.0,-223.0
3606,235.0,-224.0
3607,235.0,-225.0
3608,235.0,-226.0
3609,235.0,-227.0
3610,235.0,-228.0
3611,235.0,-229.0
3612,235.0,-230.0
3613,235.0,-231.0
3614,235.0,-232.0
3615,235.0,-233.0
3616,235.0,-234.0
3617,235.0,-235.0
3618,235.0,-236.0
3619,235.0,-237.0
3620,235.0,-238.0
3621,235.0,-239.0
3622,235.0,-240.0
3623,235.0,-241.0
3624,235.0,-242.0
3625,235.0,-243.0
3626,235.0,-244.0
3627,235.0,-245.0
3628,235.0,-246.0
3629,235.0,-247.0
3630,235.0,-248.0
3631,235.0,-249.0
3632,235.0,-250.0
3633,235.0,-251.0
3634,235.0,-252.0
3635,235.0,-253.0
3636,235.0,-254.0
3637,235.0,-255.0
3638,235.0,-256.0
3639,235.0,-257.0
3640,235.0,-258.0
3641,235.0,-259.0
3642,235.0,-260.0
3643,235.0,-261.0
3644,235.0,-262.0
3645,235.0,-263.0
3646,235.0,-264.0
3647,235.0,-265.0
3648,235.0,-266.0
3649,235.0,-267.0
3650,235.0,-268.0
3651,235.0,-269.0
3652,235.0,-270.0
3653,235.0,-271.0
3654,235.0,-272.0
3655,235.0,-273.0
3656,235.0,-274.0
3657,235.0,-275.0
3658,235.0,-276.0
3659,235.0,-277.0
3660,235.0,-278.0
3661,234.0,-279.0
3662,233.0,-279.0
3663,232.0,-279.0
3664,231.0,-279.0
3665,230.0,-279.0
3666,229.0,-279.0
3667,228.0,-279.0
3668,227.0,-279.0
3669,226.0,-279.0
3670,225.0,-279.0
3671,224.0,-279.0
3672,223.0,-279.0
3673,222.0,-279.0
3674,221.0,-279.0
3675,220.0,-279.0
3676,219.0,-279.0
3677,218.0,-279.0
3678,217.0,-279.0
3679,216.0,-279.0
3680,215.0,-279.0
3681,214.0,-279.0
3682,213.0,-279.0
3683,212.0,-279.0
3684,211.0,-279.0
3685,210.0,-278.0
3686,209.0,-277.0
3687,210.0,-277.0
3688,209.0,-277.0
3689,208.0,-277.0
3690,207.0,-277.0
3691,206.0,-277.0
3692,205.0,-277.0
3693,204.0,-276.0
3694,203.0,-276.0
3695,202.0,-275.0
3696,201.0,-275.0
3697,200.0,-275.0
3698,199.0,-274.0
3699,198.0,-274.0
3700,197.0,-274.0
3701,196.0,-273.0
3702,195.0,-272.0
3703,195.0,-271.0
3704,195.0,-272.0
3705,194.0,-272.0
3706,193.0,-272.0
3707,192.0,-272.0
3708,191.0,-272.0
3709,190.0,-272.0
3710,189.0,-272.0
3711,188.0,-272.0
3712,187.0,-272.0
3713,186.0,-272.0
3714,185.0,-272.0
3715,184.0,-273.0
3716,183.0,-273.0
3717,182.0,-273.0
3718,181.0,-273.0
3719,180.0,-273.0
3720,179.0,-273.0
3721,178.0,-273.0
3722,177.0,-273.0
3723,176.0,-273.0
3724,175.0,-273.0
3725,174.0,-273.0
3726,175.0,-273.0
3727,175.0,-272.0
3728,174.0,-273.0
3729,173.0,-274.0
3730,172.0,-274.0
3731,171.0,-274.0
3732,170.0,-275.0
3733,169.0,-275.0
3734,168.0,-275.0
3735,167.0,-276.0
3736,166.0,-276.0
3737,165.0,-276.0
3738,164.0,-276.0
3739,163.0,-276.0
3740,162.0,-276.0
3741,161.0,-277.0
3742,160.0,-276.0
3743,161.0,-277.0
3744,160.0,-277.0
3745,159.0,-278.0
3746,158.0,-278.0
3747,157.0,-278.0
3748,156.0,-278.0
3749,155.0,-278.0
3750,154.0,-278.0
3751,153.0,-278.0
3752,152.0,-278.0
3753,151.0,-278.0
3754,150.0,-278.0
3755,149.0,-278.0
3756,148.0,-278.0
3757,147.0,-278.0
3758,146.0,-278.0
3759,145.0,-278.0
3760,144.0,-278.0
3761,143.0,-278.0
3762,142.0,-278.0
3763,141.0,-277.0
3764,141.0,-276.0
3765,140.0,-276.0
3766,141.0,-276.0
3767,142.0,-275.0
3768,142.0,-274.0
3769,142.0,-273.0
3770,142.0,-272.0
3771,142.0,-271.0
3772,142.0,-270.0
3773,142.0,-269.0
3774,142.0,-268.0
3775,142.0,-267.0
3776,142.0,-266.0
3777,142.0,-265.0
3778,142.0,-264.0
3779,142.0,-263.0
3780,142.0,-262.0
3781,142.0,-261.0
3782,142.0,-260.0
3783,142.0,-259.0
3784,142.0,-258.0
3785,142.0,-257.0
3786,142.0,-256.0
3787,142.0,-255.0
3788,142.0,-254.0
3789,142.0,-253.0
3790,142.0,-252.0
3791,142.0,-251.0
3792,142.0,-250.0
3793,142.0,-249.0
3794,142.0,-248.0
3795,142.0,-247.0
3796,142.0,-246.0
3797,142.0,-245.0
3798,142.0,-244.0
3799,142.0,-243.0
3800,142.0,-242.0
3801,142.0,-241.0
3802,142.0,-240.0
3803,142.0,-239.0
3804,142.0,-238.0
3805,142.0,-237.0
3806,142.0,-236.0
3807,142.0,-235.0
3808,142.0,-234.0
3809,142.0,-233.0
3810,142.0,-232.0
3811,142.0,-231.0
3812,142.0,-230.0
3813,142.0,-229.0
3814,142.0,-228.0
3815,142.0,-227.0
3816,142.0,-226.0
3817,142.0,-225.0
3818,142.0,-224.0
3819,142.0,-223.0
3820,142.0,-222.0
3821,142.0,-221.0
3822,142.0,-220.0
3823,142.0,-219.0
3824,142.0,-218.0
3825,142.0,-217.0
3826,142.0,-216.0
3827,142.0,-215.0
3828,142.0,-214.0
3829,142.0,-213.0
3830,142.0,-212.0
3831,142.0,-211.0
3832,142.0,-210.0
3833,142.0,-209.0
3834,142.0,-208.0
3835,142.0,-207.0
3836,142.0,-206.0
3837,142.0,-205.0
3838,142.0,-204.0
3839,142.0,-203.0
3840,142.0,-202.0
3841,142.0,-201.0
3842,142.0,-200.0
3843,142.0,-199.0
3844,142.0,-198.0
3845,142.0,-197.0
3846,142.0,-196.0
3847,142.0,-195.0
3848,142.0,-194.0
3849,142.0,-193.0
3850,142.0,-192.0
3851,142.0,-191.0
3852,142.0,-190.0
3853,142.0,-189.0
3854,142.0,-188.0
3855,142.0,-187.0
3856,142.0,-186.0
3857,142.0,-185.0
3858,142.0,-184.0
3859,142.0,-183.0
3860,142.0,-182.0
3861,142.0,-181.0
3862,142.0,-180.0
3863,142.0,-179.0
3864,142.0,-178.0
3865,142.0,-177.0
3866,142.0,-176.0
3867,142.0,-175.0
3868,142.0,-174.0
3869,142.0,-173.0
3870,142.0,-172.0
3871,142.0,-171.0
3872,142.0,-170.0
3873,142.0,-169.0
3874,142.0,-168.0
3875,142.0,-167.0
3876,142.0,-166.0
3877,142.0,-165.0
3878,142.0,-164.0
3879,142.0,-163.0
3880,142.0,-162.0
3881,142.0,-161.0
3882,142.0,-160.0
3883,142.0,-159.0
3884,142.0,-158.0
3885,142.0,-157.0
3886,142.0,-156.0
3887,142.0,-155.0
3888,142.0,-154.0
3889,142.0,-153.0
3890,142.0,-152.0
3891,142.0,-151.0
3892,142.0,-150.0
3893,142.0,-149.0
3894,142.0,-148.0
3895,142.0,-147.0
3896,142.0,-146.0
3897,142.0,-145.0
3898,142.0,-144.0
3899,142.0,-143.0
3900,143.0,-142.0
3901,144.0,-141.0
3902,143.0,-142.0
3903,142.0,-142.0
3904,142.0,-143.0
3905,141.0,-142.0
3906,142.0,-142.0
3907,141.0,-142.0
3908,140.0,-143.0
3909,139.0,-143.0
3910,138.0,-143.0
3911,137.0,-143.0
3912,136.0,-144.0
3913,135.0,-144.0
3914,134.0,-145.0
3915,133.0,-145.0
3916,132.0,-145.0
3917,131.0,-146.0
3918,130.0,-147.0
3919,129.0,-148.0
3920,129.0,-149.0
3921,129.0,-150.0
3922,129.0,-151.0
3923,129.0,-152.0
3924,129.0,-153.0
3925,129.0,-154.0
3926,129.0,-155.0
3927,129.0,-156.0
3928,129.0,-157.0
3929,129.0,-158.0
3930,129.0,-159.0
3931,129.0,-160.0
3932,129.0,-161.0
3933,129.0,-162.0
3934,129.0,-163.0
3935,129.0,-164.0
3936,129.0,-165.0
3937,129.0,-166.0
3938,129.0,-167.0
3939,129.0,-168.0
3940,129.0,-169.0
3941,129.0,-170.0
3942,129.0,-171.0
3943,129.0,-172.0
3944,129.0,-173.0
3945,129.0,-174.0
3946,129.0,-175.0
3947,129.0,-176.0
3948,129.0,-177.0
3949,129.0,-178.0
3950,129.0,-179.0
3951,129.0,-180.0
3952,129.0,-181.0
3953,129.0,-182.0
3954,129.0,-183.0
3955,129.0,-184.0
3956,129.0,-185.0
3957,129.0,-186.0
3958,129.0,-187.0
3959,129.0,-188.0
3960,129.0,-189.0
3961,129.0,-190.0
3962,129.0,-191.0
3963,129.0,-192.0
3964,129.0,-193.0
3965,129.0,-194.0
3966,129.0,-195.0
3967,129.0,-196.0
3968,129.0,-197.0
3969,129.0,-198.0
3970,129.0,-199.0
3971,129.0,-200.0
3972,129.0,-201.0
3973,129.0,-202.0
3974,129.0,-203.0
3975,129.0,-204.0
3976,129.0,-205.0
3977,129.0,-206.0
3978,129.0,-207.0
3979,129.0,-208.0
3980,129.0,-209.0
3981,129.0,-210.0
3982,129.0,-211.0
3983,129.0,-212.0
3984,129.0,-213.0
3985,129.0,-214.0
3986,129.0,-215.0
3987,129.0,-216.0
3988,129.0,-217.0
3989,129.0,-218.0
3990,129.0,-219.0
3991,129.0,-220.0
3992,129.0,-221.0
3993,129.0,-222.0
3994,129.0,-223.0
3995,129.0,-224.0
3996,129.0,-225.0
3997,129.0,-226.0
3998,129.0,-227.0
3999,129.0,-228.0
4000,129.0,-229.0
4001,129.0,-230.0
4002,129.0,-231.0
4003,129.0,-232.0
4004,129.0,-233.0
4005,129.0,-234.0
4006,129.0,-235.0
4007,129.0,-236.0
4008,129.0,-237.0
4009,129.0,-238.0
4010,129.0,-239.0
4011,129.0,-240.0
4012,129.0,-241.0
4013,129.0,-242.0
4014,129.0,-243.0
4015,129.0,-244.0
4016,129.0,-245.0
4017,129.0,-246.0
4018,129.0,-247.0
4019,129.0,-248.0
4020,129.0,-249.0
4021,129.0,-250.0
4022,129.0,-251.0
4023,129.0,-252.0
4024,129.0,-253.0
4025,129.0,-254.0
4026,129.0,-255.0
4027,129.0,-256.0
4028,129.0,-257.0
4029,129.0,-258.0
4030,129.0,-259.0
4031,129.0,-260.0
4032,129.0,-261.0
4033,129.0,-262.0
4034,129.0,-263.0
4035,129.0,-264.0
4036,129.0,-265.0
4037,129.0,-266.0
4038,129.0,-267.0
4039,129.0,-268.0
4040,129.0,-269.0
4041,129.0,-270.0
4042,129.0,-271.0
4043,129.0,-272.0
